modelo,familia,origen,objetivo,paso,real,pronostico,error
Ingenuo,referencia,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,1.8907830514311774,0.10638408143714972
AR(1),Box-Jenkins,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.7366732671976792,0.9522742972036515
Random Forest,aprendizaje,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.029700943120466,0.2453019731264381
LSTM(16) v12,red neuronal,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.6391217167350733,0.8547227467410456
Comb. RF/AR(1) suave,combinacion,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.029700943120466,0.2453019731264381
Comb. RF/AR(1) dura,combinacion,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.029700943120466,0.2453019731264381
Comb. RF/ingenuo suave,combinacion,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.029700943120466,0.2453019731264381
Comb. LSTM/AR(1) suave,combinacion,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.6391217167350733,0.8547227467410456
Comb. RF/AR(1) umbral min,combinacion,2015-12-01 00:00:00,2016-01-01 00:00:00,1,1.7843989699940277,2.357707178828261,0.5733082088342334
Ingenuo,referencia,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,1.7843989699940277,-2.6674618818351536
AR(1),Box-Jenkins,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.646604078045546,-1.8052567737836354
Random Forest,aprendizaje,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.2741405008135605,-2.177720351015621
LSTM(16) v12,red neuronal,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.359733854837902,-2.0921269969912792
Comb. RF/AR(1) suave,combinacion,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.2741405008135605,-2.177720351015621
Comb. RF/AR(1) dura,combinacion,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.2741405008135605,-2.177720351015621
Comb. RF/ingenuo suave,combinacion,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.2741405008135605,-2.177720351015621
Comb. LSTM/AR(1) suave,combinacion,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.359733854837902,-2.0921269969912792
Comb. RF/AR(1) umbral min,combinacion,2016-01-01 00:00:00,2016-02-01 00:00:00,1,4.451860851829181,2.432008442422819,-2.0198524094063623
Ingenuo,referencia,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,4.451860851829181,3.2560323765482124
AR(1),Box-Jenkins,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,4.455046784250388,3.2592183089694187
Random Forest,aprendizaje,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,3.7486239320775816,2.5527954567966127
LSTM(16) v12,red neuronal,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,2.6924993523670073,1.4966708770860384
Comb. RF/AR(1) suave,combinacion,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,3.7486239320775816,2.5527954567966127
Comb. RF/AR(1) dura,combinacion,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,3.7486239320775816,2.5527954567966127
Comb. RF/ingenuo suave,combinacion,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,3.7486239320775816,2.5527954567966127
Comb. LSTM/AR(1) suave,combinacion,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,2.6924993523670073,1.4966708770860384
Comb. RF/AR(1) umbral min,combinacion,2016-02-01 00:00:00,2016-03-01 00:00:00,1,1.195828475280969,4.455046784250388,3.2592183089694187
Ingenuo,referencia,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,1.195828475280969,-1.688975158824646
AR(1),Box-Jenkins,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.2648752023785166,-0.6199284317270983
Random Forest,aprendizaje,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.610492744052042,-0.2743108900535729
LSTM(16) v12,red neuronal,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.432456398191901,-0.45234723591371395
Comb. RF/AR(1) suave,combinacion,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.610492744052042,-0.2743108900535729
Comb. RF/AR(1) dura,combinacion,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.610492744052042,-0.2743108900535729
Comb. RF/ingenuo suave,combinacion,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.610492744052042,-0.2743108900535729
Comb. LSTM/AR(1) suave,combinacion,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.432456398191901,-0.45234723591371395
Comb. RF/AR(1) umbral min,combinacion,2016-03-01 00:00:00,2016-04-01 00:00:00,1,2.884803634105615,2.2648752023785166,-0.6199284317270983
Ingenuo,referencia,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.884803634105615,1.0751240322069089
AR(1),Box-Jenkins,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,3.397149364453855,1.5874697625551488
Random Forest,aprendizaje,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.8898224861735793,1.0801428842748733
LSTM(16) v12,red neuronal,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.5999685360472533,0.7902889341485473
Comb. RF/AR(1) suave,combinacion,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.8898224861735793,1.0801428842748733
Comb. RF/AR(1) dura,combinacion,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.8898224861735793,1.0801428842748733
Comb. RF/ingenuo suave,combinacion,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.8898224861735793,1.0801428842748733
Comb. LSTM/AR(1) suave,combinacion,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,2.5999685360472533,0.7902889341485473
Comb. RF/AR(1) umbral min,combinacion,2016-04-01 00:00:00,2016-05-01 00:00:00,1,1.809679601898706,3.397149364453855,1.5874697625551488
Ingenuo,referencia,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,1.809679601898706,-0.5317712424983689
AR(1),Box-Jenkins,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.663265634773286,0.32181479037621097
Random Forest,aprendizaje,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.641751265104883,0.30030042070780816
LSTM(16) v12,red neuronal,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.3783286678056874,0.03687782340861245
Comb. RF/AR(1) suave,combinacion,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.641751265104883,0.30030042070780816
Comb. RF/AR(1) dura,combinacion,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.641751265104883,0.30030042070780816
Comb. RF/ingenuo suave,combinacion,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.641751265104883,0.30030042070780816
Comb. LSTM/AR(1) suave,combinacion,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.3783286678056874,0.03687782340861245
Comb. RF/AR(1) umbral min,combinacion,2016-05-01 00:00:00,2016-06-01 00:00:00,1,2.341450844397075,2.663265634773286,0.32181479037621097
Ingenuo,referencia,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,2.341450844397075,3.9153637566658572
AR(1),Box-Jenkins,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,3.0116601111538155,4.585573023422597
Random Forest,aprendizaje,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,1.9104379379519827,3.484350850220765
LSTM(16) v12,red neuronal,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,2.385269416790125,3.9591823290589074
Comb. RF/AR(1) suave,combinacion,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,1.9104379379519827,3.484350850220765
Comb. RF/AR(1) dura,combinacion,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,1.9104379379519827,3.484350850220765
Comb. RF/ingenuo suave,combinacion,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,1.9104379379519827,3.484350850220765
Comb. LSTM/AR(1) suave,combinacion,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,2.385269416790125,3.9591823290589074
Comb. RF/AR(1) umbral min,combinacion,2016-06-01 00:00:00,2016-07-01 00:00:00,1,-1.5739129122687823,3.0116601111538155,4.585573023422597
Ingenuo,referencia,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,-1.5739129122687823,-4.9378721518239965
AR(1),Box-Jenkins,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,0.2778454211738348,-3.0861138183813797
Random Forest,aprendizaje,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,1.8659359092955097,-1.4980233302597046
LSTM(16) v12,red neuronal,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,1.8983198718106014,-1.465639367744613
Comb. RF/AR(1) suave,combinacion,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,1.8659359092955097,-1.4980233302597046
Comb. RF/AR(1) dura,combinacion,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,1.8659359092955097,-1.4980233302597046
Comb. RF/ingenuo suave,combinacion,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,1.8659359092955097,-1.4980233302597046
Comb. LSTM/AR(1) suave,combinacion,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,1.8983198718106014,-1.465639367744613
Comb. RF/AR(1) umbral min,combinacion,2016-07-01 00:00:00,2016-08-01 00:00:00,1,3.3639592395552143,0.2778454211738348,-3.0861138183813797
Ingenuo,referencia,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,3.3639592395552143,1.0093092664659187
AR(1),Box-Jenkins,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,3.692461042564209,1.3378110694749132
Random Forest,aprendizaje,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,1.7707709926880193,-0.5838789804012763
LSTM(16) v12,red neuronal,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,2.226934664787399,-0.1277153083018967
Comb. RF/AR(1) suave,combinacion,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,1.7707709926880193,-0.5838789804012763
Comb. RF/AR(1) dura,combinacion,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,1.7707709926880193,-0.5838789804012763
Comb. RF/ingenuo suave,combinacion,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,1.7707709926880193,-0.5838789804012763
Comb. LSTM/AR(1) suave,combinacion,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,2.226934664787399,-0.1277153083018967
Comb. RF/AR(1) umbral min,combinacion,2016-08-01 00:00:00,2016-09-01 00:00:00,1,2.3546499730892956,3.692461042564209,1.3378110694749132
Ingenuo,referencia,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.3546499730892956,1.0291950819236284
AR(1),Box-Jenkins,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,3.018231206909399,1.6927763157437319
Random Forest,aprendizaje,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.656800035796829,1.331345144631162
LSTM(16) v12,red neuronal,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.278003804215224,0.952548913049557
Comb. RF/AR(1) suave,combinacion,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.656800035796829,1.331345144631162
Comb. RF/AR(1) dura,combinacion,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.656800035796829,1.331345144631162
Comb. RF/ingenuo suave,combinacion,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.656800035796829,1.331345144631162
Comb. LSTM/AR(1) suave,combinacion,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,2.278003804215224,0.952548913049557
Comb. RF/AR(1) umbral min,combinacion,2016-09-01 00:00:00,2016-10-01 00:00:00,1,1.3254548911656672,3.018231206909399,1.6927763157437319
Ingenuo,referencia,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,1.3254548911656672,-1.7548440511091945
AR(1),Box-Jenkins,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,2.3154391302905855,-0.7648598119842762
Random Forest,aprendizaje,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,3.002828339636343,-0.07747060263851857
LSTM(16) v12,red neuronal,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,2.1418787826881323,-0.9384201595867294
Comb. RF/AR(1) suave,combinacion,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,3.002828339636343,-0.07747060263851857
Comb. RF/AR(1) dura,combinacion,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,3.002828339636343,-0.07747060263851857
Comb. RF/ingenuo suave,combinacion,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,3.002828339636343,-0.07747060263851857
Comb. LSTM/AR(1) suave,combinacion,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,2.1418787826881323,-0.9384201595867294
Comb. RF/AR(1) umbral min,combinacion,2016-10-01 00:00:00,2016-11-01 00:00:00,1,3.0802989422748617,2.3154391302905855,-0.7648598119842762
Ingenuo,referencia,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,3.0802989422748617,-0.17020969610463954
AR(1),Box-Jenkins,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,3.4848518442619305,0.2343432058824293
Random Forest,aprendizaje,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,2.5571573631616813,-0.6933512752178199
LSTM(16) v12,red neuronal,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,2.327214916730558,-0.9232937216489434
Comb. RF/AR(1) suave,combinacion,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,2.5571573631616813,-0.6933512752178199
Comb. RF/AR(1) dura,combinacion,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,2.5571573631616813,-0.6933512752178199
Comb. RF/ingenuo suave,combinacion,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,2.5571573631616813,-0.6933512752178199
Comb. LSTM/AR(1) suave,combinacion,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,2.327214916730558,-0.9232937216489434
Comb. RF/AR(1) umbral min,combinacion,2016-11-01 00:00:00,2016-12-01 00:00:00,1,3.250508638379501,3.4848518442619305,0.2343432058824293
Ingenuo,referencia,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.250508638379501,1.8033416914458034
AR(1),Box-Jenkins,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.5945408181791874,2.1473738712454895
Random Forest,aprendizaje,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.067517279198329,1.620350332264631
LSTM(16) v12,red neuronal,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,2.509116233450897,1.061949286517199
Comb. RF/AR(1) suave,combinacion,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.067517279198329,1.620350332264631
Comb. RF/AR(1) dura,combinacion,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.067517279198329,1.620350332264631
Comb. RF/ingenuo suave,combinacion,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.067517279198329,1.620350332264631
Comb. LSTM/AR(1) suave,combinacion,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,2.509116233450897,1.061949286517199
Comb. RF/AR(1) umbral min,combinacion,2016-12-01 00:00:00,2017-01-01 00:00:00,1,1.4471669469336979,3.5945408181791874,2.1473738712454895
Ingenuo,referencia,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,1.4471669469336979,1.806083591774954
AR(1),Box-Jenkins,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.3829340889991055,2.7418507338403617
Random Forest,aprendizaje,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.019111932620788,2.378028577462044
LSTM(16) v12,red neuronal,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.374484657216338,2.7334013020575942
Comb. RF/AR(1) suave,combinacion,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.019111932620788,2.378028577462044
Comb. RF/AR(1) dura,combinacion,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.019111932620788,2.378028577462044
Comb. RF/ingenuo suave,combinacion,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.019111932620788,2.378028577462044
Comb. LSTM/AR(1) suave,combinacion,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.374484657216338,2.7334013020575942
Comb. RF/AR(1) umbral min,combinacion,2017-01-01 00:00:00,2017-02-01 00:00:00,1,-0.3589166448412562,2.3829340889991055,2.7418507338403617
Ingenuo,referencia,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,-0.3589166448412562,-2.8414343467076386
AR(1),Box-Jenkins,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,1.1172179662142412,-1.3652997356521412
Random Forest,aprendizaje,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,3.180057864680194,0.6975401628138114
LSTM(16) v12,red neuronal,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,2.1193907682538815,-0.3631269336125009
Comb. RF/AR(1) suave,combinacion,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,3.180057864680194,0.6975401628138114
Comb. RF/AR(1) dura,combinacion,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,3.180057864680194,0.6975401628138114
Comb. RF/ingenuo suave,combinacion,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,3.180057864680194,0.6975401628138114
Comb. LSTM/AR(1) suave,combinacion,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,2.1193907682538815,-0.3631269336125009
Comb. RF/AR(1) umbral min,combinacion,2017-02-01 00:00:00,2017-03-01 00:00:00,1,2.4825177018663824,1.1172179662142412,-1.3652997356521412
Ingenuo,referencia,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,2.4825177018663824,2.8039816633001813
AR(1),Box-Jenkins,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,3.0524694098293605,3.3739333712631594
Random Forest,aprendizaje,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,1.8264471907789115,2.1479111522127106
LSTM(16) v12,red neuronal,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,2.23165195078204,2.553115912215839
Comb. RF/AR(1) suave,combinacion,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,1.8264471907789115,2.1479111522127106
Comb. RF/AR(1) dura,combinacion,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,1.8264471907789115,2.1479111522127106
Comb. RF/ingenuo suave,combinacion,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,1.8264471907789115,2.1479111522127106
Comb. LSTM/AR(1) suave,combinacion,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,2.23165195078204,2.553115912215839
Comb. RF/AR(1) umbral min,combinacion,2017-03-01 00:00:00,2017-04-01 00:00:00,1,-0.32146396143379885,3.0524694098293605,3.3739333712631594
Ingenuo,referencia,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,-0.32146396143379885,-1.6758716227755377
AR(1),Box-Jenkins,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.1306879706658233,-0.22371969067591557
Random Forest,aprendizaje,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.9862587372689233,0.6318510759271845
LSTM(16) v12,red neuronal,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.9352464317509148,0.580838770409176
Comb. RF/AR(1) suave,combinacion,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.9862587372689233,0.6318510759271845
Comb. RF/AR(1) dura,combinacion,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.9862587372689233,0.6318510759271845
Comb. RF/ingenuo suave,combinacion,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.9862587372689233,0.6318510759271845
Comb. LSTM/AR(1) suave,combinacion,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.9352464317509148,0.580838770409176
Comb. RF/AR(1) umbral min,combinacion,2017-04-01 00:00:00,2017-05-01 00:00:00,1,1.3544076613417388,1.1306879706658233,-0.22371969067591557
Ingenuo,referencia,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.3544076613417388,-1.526880193692226
AR(1),Box-Jenkins,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,2.2615135705637743,-0.6197742844701906
Random Forest,aprendizaje,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.9372634570418845,-0.9440243979920804
LSTM(16) v12,red neuronal,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.9511135588640434,-0.9301742961699215
Comb. RF/AR(1) suave,combinacion,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.9372634570418845,-0.9440243979920804
Comb. RF/AR(1) dura,combinacion,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.9372634570418845,-0.9440243979920804
Comb. RF/ingenuo suave,combinacion,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.9372634570418845,-0.9440243979920804
Comb. LSTM/AR(1) suave,combinacion,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,1.9511135588640434,-0.9301742961699215
Comb. RF/AR(1) umbral min,combinacion,2017-05-01 00:00:00,2017-06-01 00:00:00,1,2.881287855033965,2.2615135705637743,-0.6197742844701906
Ingenuo,referencia,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.881287855033965,-0.8008419229761143
AR(1),Box-Jenkins,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,3.2921902839833983,-0.38993949402668093
Random Forest,aprendizaje,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.5982451185316013,-1.083884659478478
LSTM(16) v12,red neuronal,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.1591429975575114,-1.5229867804525679
Comb. RF/AR(1) suave,combinacion,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.5982451185316013,-1.083884659478478
Comb. RF/AR(1) dura,combinacion,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.5982451185316013,-1.083884659478478
Comb. RF/ingenuo suave,combinacion,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.5982451185316013,-1.083884659478478
Comb. LSTM/AR(1) suave,combinacion,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,2.1591429975575114,-1.5229867804525679
Comb. RF/AR(1) umbral min,combinacion,2017-06-01 00:00:00,2017-07-01 00:00:00,1,3.6821297780100792,3.2921902839833983,-0.38993949402668093
Ingenuo,referencia,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,3.6821297780100792,2.624493933009364
AR(1),Box-Jenkins,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,3.830116542636701,2.772480697635986
Random Forest,aprendizaje,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,2.3877647789467282,1.3301289339460132
LSTM(16) v12,red neuronal,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,2.4627731354335154,1.4051372904328003
Comb. RF/AR(1) suave,combinacion,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,2.3877647789467282,1.3301289339460132
Comb. RF/AR(1) dura,combinacion,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,2.3877647789467282,1.3301289339460132
Comb. RF/ingenuo suave,combinacion,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,2.3877647789467282,1.3301289339460132
Comb. LSTM/AR(1) suave,combinacion,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,2.4627731354335154,1.4051372904328003
Comb. RF/AR(1) umbral min,combinacion,2017-07-01 00:00:00,2017-08-01 00:00:00,1,1.057635845000715,3.830116542636701,2.772480697635986
Ingenuo,referencia,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,1.057635845000715,0.5673006551309978
AR(1),Box-Jenkins,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.054085513778298,1.5637503239085806
Random Forest,aprendizaje,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.0985172273673744,1.6081820374976572
LSTM(16) v12,red neuronal,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.276386416983049,1.7860512271133318
Comb. RF/AR(1) suave,combinacion,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.0985172273673744,1.6081820374976572
Comb. RF/AR(1) dura,combinacion,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.0985172273673744,1.6081820374976572
Comb. RF/ingenuo suave,combinacion,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.0985172273673744,1.6081820374976572
Comb. LSTM/AR(1) suave,combinacion,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.276386416983049,1.7860512271133318
Comb. RF/AR(1) umbral min,combinacion,2017-08-01 00:00:00,2017-09-01 00:00:00,1,0.49033518986971725,2.054085513778298,1.5637503239085806
Ingenuo,referencia,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,0.49033518986971725,-0.7091743798265604
AR(1),Box-Jenkins,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,1.6405489196748166,0.441039349978539
Random Forest,aprendizaje,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,3.527562431050418,2.3280528613541405
LSTM(16) v12,red neuronal,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,2.0635428554815474,0.8640332857852697
