modelo,familia,origen,paso,real,pronostico,error,iso3
Comb. RF/ingenuo suave,combinacion,2016,1,2.51883544233135,2.587907804787875,0.06907236245652504,PER
Comb. LSTM/AR(1) suave,combinacion,2016,1,2.51883544233135,3.156944024961839,0.6381085826304891,PER
Comb. 50/50 RF-AR(1),combinacion,2016,1,2.51883544233135,3.7403270251377707,1.2214915828064208,PER
Ingenuo,referencia,2017,1,3.969351341365,2.51883544233135,-1.45051589903365,PER
Deriva,referencia,2017,1,3.969351341365,2.432616497882701,-1.5367348434822987,PER
AR(1),Box-Jenkins,2017,1,3.969351341365,3.1103719625734536,-0.8589793787915463,PER
"ARMA(2,2)",Box-Jenkins,2017,1,3.969351341365,1.5585593711024415,-2.4107919702625584,PER
"ARIMA(1,1,1)",Box-Jenkins,2017,1,3.969351341365,3.101844252095713,-0.8675070892692869,PER
Ridge sobre rezagos,regularizado,2017,1,3.969351341365,3.4384307984649825,-0.5309205429000174,PER
Random Forest,aprendizaje,2017,1,3.969351341365,4.697724344523918,0.728373003158918,PER
LSTM(16),red neuronal,2017,1,3.969351341365,3.1946685170365843,-0.7746828243284156,PER
Comb. RF/AR(1) suave,combinacion,2017,1,3.969351341365,5.775978515851911,1.806627174486911,PER
Comb. RF/AR(1) dura,combinacion,2017,1,3.969351341365,5.775978515851911,1.806627174486911,PER
Comb. RF/ingenuo suave,combinacion,2017,1,3.969351341365,5.775978515851911,1.806627174486911,PER
Comb. LSTM/AR(1) suave,combinacion,2017,1,3.969351341365,2.488741193292035,-1.480610148072965,PER
Comb. 50/50 RF-AR(1),combinacion,2017,1,3.969351341365,3.5190554425610046,-0.45029589880399534,PER
Ingenuo,referencia,2018,1,2.24063176875049,3.969351341365,1.72871957261451,PER
Deriva,referencia,2018,1,2.24063176875049,3.9100926573283212,1.6694608885778313,PER
AR(1),Box-Jenkins,2018,1,2.24063176875049,3.740087187120305,1.499455418369815,PER
"ARMA(2,2)",Box-Jenkins,2018,1,2.24063176875049,4.964944213237885,2.724312444487395,PER
"ARIMA(1,1,1)",Box-Jenkins,2018,1,2.24063176875049,3.7422209831998936,1.5015892144494036,PER
Ridge sobre rezagos,regularizado,2018,1,2.24063176875049,3.703504016461113,1.462872247710623,PER
Random Forest,aprendizaje,2018,1,2.24063176875049,4.746870180518758,2.5062384117682677,PER
LSTM(16),red neuronal,2018,1,2.24063176875049,4.366726166114525,2.1260943973640347,PER
Comb. RF/AR(1) suave,combinacion,2018,1,2.24063176875049,5.074425965701104,2.8337941969506137,PER
Comb. RF/AR(1) dura,combinacion,2018,1,2.24063176875049,5.074425965701104,2.8337941969506137,PER
Comb. RF/ingenuo suave,combinacion,2018,1,2.24063176875049,5.074425965701104,2.8337941969506137,PER
Comb. LSTM/AR(1) suave,combinacion,2018,1,2.24063176875049,3.8267934005910176,1.5861616318405276,PER
Comb. 50/50 RF-AR(1),combinacion,2018,1,2.24063176875049,5.074425965701104,2.8337941969506137,PER
Ingenuo,referencia,2019,1,-10.9333065010382,2.24063176875049,13.173938269788689,PER
Deriva,referencia,2019,1,-10.9333065010382,2.1525892762900556,13.085895777328254,PER
AR(1),Box-Jenkins,2019,1,-10.9333065010382,2.9832662700017147,13.916572771039913,PER
"ARMA(2,2)",Box-Jenkins,2019,1,-10.9333065010382,2.3246431775785146,13.257949678616715,PER
"ARIMA(1,1,1)",Box-Jenkins,2019,1,-10.9333065010382,2.9728546968483,13.9061611978865,PER
Ridge sobre rezagos,regularizado,2019,1,-10.9333065010382,2.596970365271922,13.530276866310121,PER
Random Forest,aprendizaje,2019,1,-10.9333065010382,4.150669748525804,15.083976249564003,PER
LSTM(16),red neuronal,2019,1,-10.9333065010382,3.3611628743661868,14.294469375404386,PER
Comb. RF/AR(1) suave,combinacion,2019,1,-10.9333065010382,4.551168241948889,15.48447474298709,PER
Comb. RF/AR(1) dura,combinacion,2019,1,-10.9333065010382,4.551168241948889,15.48447474298709,PER
Comb. RF/ingenuo suave,combinacion,2019,1,-10.9333065010382,4.551168241948889,15.48447474298709,PER
Comb. LSTM/AR(1) suave,combinacion,2019,1,-10.9333065010382,3.2780301019393128,14.211336602977513,PER
Comb. 50/50 RF-AR(1),combinacion,2019,1,-10.9333065010382,4.551168241948889,15.48447474298709,PER
Ingenuo,referencia,2020,1,13.4166456126513,-10.9333065010382,-24.349952113689497,PER
Deriva,referencia,2020,1,13.4166456126513,-11.243143837182163,-24.65978944983346,PER
AR(1),Box-Jenkins,2020,1,13.4166456126513,-3.0473598830837076,-16.46400549573501,PER
"ARMA(2,2)",Box-Jenkins,2020,1,13.4166456126513,-2.493060658008733,-15.909706270660033,PER
"ARIMA(1,1,1)",Box-Jenkins,2020,1,13.4166456126513,-3.1533775764803753,-16.570023189131675,PER
Ridge sobre rezagos,regularizado,2020,1,13.4166456126513,-4.1424965593341625,-17.559142171985464,PER
Random Forest,aprendizaje,2020,1,13.4166456126513,0.7900543673553773,-12.626591245295922,PER
LSTM(16),red neuronal,2020,1,13.4166456126513,2.493680788387466,-10.922964824263833,PER
Comb. RF/AR(1) suave,combinacion,2020,1,13.4166456126513,-0.6928167752504396,-14.10946238790174,PER
Comb. RF/AR(1) dura,combinacion,2020,1,13.4166456126513,-0.6928167752504396,-14.10946238790174,PER
Comb. RF/ingenuo suave,combinacion,2020,1,13.4166456126513,-0.6928167752504396,-14.10946238790174,PER
Comb. LSTM/AR(1) suave,combinacion,2020,1,13.4166456126513,2.4933372063342887,-10.92330840631701,PER
Comb. 50/50 RF-AR(1),combinacion,2020,1,13.4166456126513,-3.0473598830837076,-16.46400549573501,PER
Ingenuo,referencia,2021,1,2.81819976419922,13.4166456126513,10.59844584845208,PER
Deriva,referencia,2021,1,2.81819976419922,13.517804767337893,10.699605003138673,PER
AR(1),Box-Jenkins,2021,1,2.81819976419922,6.306700980412286,3.488501216213066,PER
"ARMA(2,2)",Box-Jenkins,2021,1,2.81819976419922,10.270636951181675,7.452437186982456,PER
"ARIMA(1,1,1)",Box-Jenkins,2021,1,2.81819976419922,6.365221170837632,3.5470214066384123,PER
Ridge sobre rezagos,regularizado,2021,1,2.81819976419922,8.187455344961439,5.3692555807622195,PER
Random Forest,aprendizaje,2021,1,2.81819976419922,2.592883178960205,-0.22531658523901488,PER
LSTM(16),red neuronal,2021,1,2.81819976419922,2.90591089978561,0.08771113558639021,PER
Comb. RF/AR(1) suave,combinacion,2021,1,2.81819976419922,5.557296409627368,2.739096645428148,PER
Comb. RF/AR(1) dura,combinacion,2021,1,2.81819976419922,6.306700980412286,3.488501216213066,PER
Comb. RF/ingenuo suave,combinacion,2021,1,2.81819976419922,11.142103588174768,8.323903823975549,PER
Comb. LSTM/AR(1) suave,combinacion,2021,1,2.81819976419922,5.578594642692303,2.760394878493083,PER
Comb. 50/50 RF-AR(1),combinacion,2021,1,2.81819976419922,6.306700980412286,3.488501216213066,PER
Ingenuo,referencia,1991,1,1.69642801124701,3.49365015491472,1.7972221436677098,PRY
Deriva,referencia,1991,1,1.69642801124701,3.500318832117954,1.803890820870944,PRY
AR(1),Box-Jenkins,1991,1,1.69642801124701,4.570335808511542,2.873907797264532,PRY
"ARMA(2,2)",Box-Jenkins,1991,1,1.69642801124701,5.58837645393767,3.89194844269066,PRY
"ARIMA(1,1,1)",Box-Jenkins,1991,1,1.69642801124701,4.563635711626132,2.867207700379122,PRY
Ridge sobre rezagos,regularizado,1991,1,1.69642801124701,4.838568221350595,3.142140210103585,PRY
Random Forest,aprendizaje,1991,1,1.69642801124701,5.729017599651568,4.032589588404559,PRY
LSTM(16),red neuronal,1991,1,1.69642801124701,,,PRY
Comb. RF/AR(1) suave,combinacion,1991,1,1.69642801124701,6.869229169053252,5.1728011578062425,PRY
Comb. RF/AR(1) dura,combinacion,1991,1,1.69642801124701,6.869229169053252,5.1728011578062425,PRY
Comb. RF/ingenuo suave,combinacion,1991,1,1.69642801124701,6.869229169053252,5.1728011578062425,PRY
Comb. LSTM/AR(1) suave,combinacion,1991,1,1.69642801124701,,,PRY
Comb. 50/50 RF-AR(1),combinacion,1991,1,1.69642801124701,4.570335808511542,2.873907797264532,PRY
Ingenuo,referencia,1992,1,4.93635941475281,1.69642801124701,-3.2399314035058002,PRY
Deriva,referencia,1992,1,4.93635941475281,1.6429669944212126,-3.293392420331598,PRY
AR(1),Box-Jenkins,1992,1,4.93635941475281,3.3479222889349245,-1.5884371258178858,PRY
"ARMA(2,2)",Box-Jenkins,1992,1,4.93635941475281,2.8609221659266053,-2.075437248826205,PRY
"ARIMA(1,1,1)",Box-Jenkins,1992,1,4.93635941475281,3.3366916064489605,-1.5996678083038498,PRY
Ridge sobre rezagos,regularizado,1992,1,4.93635941475281,3.01617648180756,-1.9201829329452504,PRY
Random Forest,aprendizaje,1992,1,4.93635941475281,4.533602521917821,-0.40275689283498917,PRY
LSTM(16),red neuronal,1992,1,4.93635941475281,,,PRY
Comb. RF/AR(1) suave,combinacion,1992,1,4.93635941475281,5.947003641836516,1.0106442270837057,PRY
Comb. RF/AR(1) dura,combinacion,1992,1,4.93635941475281,5.947003641836516,1.0106442270837057,PRY
Comb. RF/ingenuo suave,combinacion,1992,1,4.93635941475281,5.947003641836516,1.0106442270837057,PRY
Comb. LSTM/AR(1) suave,combinacion,1992,1,4.93635941475281,,,PRY
Comb. 50/50 RF-AR(1),combinacion,1992,1,4.93635941475281,4.044456234369852,-0.8919031803829585,PRY
Ingenuo,referencia,1993,1,5.31791766023942,4.93635941475281,-0.38155824548660977,PRY
Deriva,referencia,1993,1,5.31791766023942,4.989136863099,-0.3287807971404204,PRY
AR(1),Box-Jenkins,1993,1,5.31791766023942,5.358093885642362,0.0401762254029423,PRY
"ARMA(2,2)",Box-Jenkins,1993,1,5.31791766023942,6.505099494405192,1.1871818341657718,PRY
"ARIMA(1,1,1)",Box-Jenkins,1993,1,5.31791766023942,5.355914737388085,0.03799707714866507,PRY
Ridge sobre rezagos,regularizado,1993,1,5.31791766023942,6.842332960323895,1.524415300084475,PRY
Random Forest,aprendizaje,1993,1,5.31791766023942,6.625544343608152,1.3076266833687322,PRY
LSTM(16),red neuronal,1993,1,5.31791766023942,5.246862880791963,-0.07105477944745697,PRY
Comb. RF/AR(1) suave,combinacion,1993,1,5.31791766023942,7.8179389681732285,2.5000213079338085,PRY
Comb. RF/AR(1) dura,combinacion,1993,1,5.31791766023942,7.8179389681732285,2.5000213079338085,PRY
Comb. RF/ingenuo suave,combinacion,1993,1,5.31791766023942,7.8179389681732285,2.5000213079338085,PRY
Comb. LSTM/AR(1) suave,combinacion,1993,1,5.31791766023942,,,PRY
Comb. 50/50 RF-AR(1),combinacion,1993,1,5.31791766023942,5.358093885642362,0.0401762254029423,PRY
Ingenuo,referencia,1994,1,6.82281030358578,5.31791766023942,-1.50489264334636,PRY
Deriva,referencia,1994,1,6.82281030358578,5.380969508496248,-1.441840795089532,PRY
AR(1),Box-Jenkins,1994,1,6.82281030358578,5.579065013076592,-1.243745290509188,PRY
"ARMA(2,2)",Box-Jenkins,1994,1,6.82281030358578,5.648716039556788,-1.1740942640289918,PRY
"ARIMA(1,1,1)",Box-Jenkins,1994,1,6.82281030358578,5.57789409567696,-1.2449162079088198,PRY
Ridge sobre rezagos,regularizado,1994,1,6.82281030358578,6.157258329403685,-0.6655519741820948,PRY
Random Forest,aprendizaje,1994,1,6.82281030358578,6.613437578178329,-0.20937272540745155,PRY
LSTM(16),red neuronal,1994,1,6.82281030358578,6.503509332473978,-0.3193009711118018,PRY
Comb. RF/AR(1) suave,combinacion,1994,1,6.82281030358578,6.970257477724026,0.1474471741382457,PRY
Comb. RF/AR(1) dura,combinacion,1994,1,6.82281030358578,6.970257477724026,0.1474471741382457,PRY
Comb. RF/ingenuo suave,combinacion,1994,1,6.82281030358578,6.970257477724026,0.1474471741382457,PRY
Comb. LSTM/AR(1) suave,combinacion,1994,1,6.82281030358578,,,PRY
Comb. 50/50 RF-AR(1),combinacion,1994,1,6.82281030358578,5.579065013076592,-1.243745290509188,PRY
Ingenuo,referencia,1995,1,1.57378513175006,6.82281030358578,5.24902517183572,PRY
Deriva,referencia,1995,1,1.57378513175006,6.929554297148352,5.355769165398292,PRY
AR(1),Box-Jenkins,1995,1,1.57378513175006,6.4919587885025685,4.918173656752509,PRY
"ARMA(2,2)",Box-Jenkins,1995,1,1.57378513175006,7.143161758515591,5.569376626765531,PRY
"ARIMA(1,1,1)",Box-Jenkins,1995,1,1.57378513175006,6.494524870209456,4.920739738459396,PRY
Ridge sobre rezagos,regularizado,1995,1,1.57378513175006,7.695030077207244,6.1212449454571844,PRY
Random Forest,aprendizaje,1995,1,1.57378513175006,6.807029468813341,5.233244337063281,PRY
LSTM(16),red neuronal,1995,1,1.57378513175006,7.028232604565292,5.454447472815232,PRY
Comb. RF/AR(1) suave,combinacion,1995,1,1.57378513175006,6.979701954727163,5.405916822977103,PRY
Comb. RF/AR(1) dura,combinacion,1995,1,1.57378513175006,6.979701954727163,5.405916822977103,PRY
Comb. RF/ingenuo suave,combinacion,1995,1,1.57378513175006,6.979701954727163,5.405916822977103,PRY
Comb. LSTM/AR(1) suave,combinacion,1995,1,1.57378513175006,,,PRY
Comb. 50/50 RF-AR(1),combinacion,1995,1,1.57378513175006,6.4919587885025685,4.918173656752509,PRY
Ingenuo,referencia,1996,1,4.24251610269859,1.57378513175006,-2.6687309709485305,PRY
Deriva,referencia,1996,1,4.24251610269859,1.5230065028009168,-2.7195095998976733,PRY
AR(1),Box-Jenkins,1996,1,4.24251610269859,3.352701005458706,-0.8898150972398842,PRY
"ARMA(2,2)",Box-Jenkins,1996,1,4.24251610269859,2.892284039134646,-1.3502320635639444,PRY
"ARIMA(1,1,1)",Box-Jenkins,1996,1,4.24251610269859,3.3424758949602493,-0.9000402077383409,PRY
Ridge sobre rezagos,regularizado,1996,1,4.24251610269859,2.2715478756962066,-1.9709682270023836,PRY
Random Forest,aprendizaje,1996,1,4.24251610269859,4.790653955348971,0.5481378526503811,PRY
LSTM(16),red neuronal,1996,1,4.24251610269859,5.144155519664284,0.9016394169656934,PRY
Comb. RF/AR(1) suave,combinacion,1996,1,4.24251610269859,4.989835900140021,0.7473197974414312,PRY
Comb. RF/AR(1) dura,combinacion,1996,1,4.24251610269859,4.989835900140021,0.7473197974414312,PRY
Comb. RF/ingenuo suave,combinacion,1996,1,4.24251610269859,4.989835900140021,0.7473197974414312,PRY
Comb. LSTM/AR(1) suave,combinacion,1996,1,4.24251610269859,,,PRY
Comb. 50/50 RF-AR(1),combinacion,1996,1,4.24251610269859,3.352701005458706,-0.8898150972398842,PRY
Ingenuo,referencia,1997,1,0.0680377558080636,4.24251610269859,4.174478346890527,PRY
Deriva,referencia,1997,1,0.0680377558080636,4.269437748032238,4.201399992224174,PRY
AR(1),Box-Jenkins,1997,1,0.0680377558080636,4.907211247625657,4.8391734918175935,PRY
"ARMA(2,2)",Box-Jenkins,1997,1,0.0680377558080636,5.544049567038046,5.4760118112299825,PRY
"ARIMA(1,1,1)",Box-Jenkins,1997,1,0.0680377558080636,4.903908732193011,4.835870976384947,PRY
Ridge sobre rezagos,regularizado,1997,1,0.0680377558080636,5.122871265013764,5.0548335092057,PRY
Random Forest,aprendizaje,1997,1,0.0680377558080636,3.850037059858583,3.7819993040505193,PRY
LSTM(16),red neuronal,1997,1,0.0680377558080636,5.109237563978789,5.041199808170726,PRY
Comb. RF/AR(1) suave,combinacion,1997,1,0.0680377558080636,3.5165467574573728,3.448509001649309,PRY
Comb. RF/AR(1) dura,combinacion,1997,1,0.0680377558080636,3.5165467574573728,3.448509001649309,PRY
Comb. RF/ingenuo suave,combinacion,1997,1,0.0680377558080636,3.5165467574573728,3.448509001649309,PRY
Comb. LSTM/AR(1) suave,combinacion,1997,1,0.0680377558080636,5.1138084291291985,5.045770673321135,PRY
Comb. 50/50 RF-AR(1),combinacion,1997,1,0.0680377558080636,4.907211247625657,4.8391734918175935,PRY
Ingenuo,referencia,1998,1,-1.36607971240079,0.0680377558080636,1.4341174682088536,PRY
Deriva,referencia,1998,1,-1.36607971240079,-0.021746154197849366,1.3443335582029405,PRY
AR(1),Box-Jenkins,1998,1,-1.36607971240079,2.3452081145967147,3.7112878269975047,PRY
"ARMA(2,2)",Box-Jenkins,1998,1,-1.36607971240079,2.9366019707625215,4.3026816831633115,PRY
"ARIMA(1,1,1)",Box-Jenkins,1998,1,-1.36607971240079,1.1510661058261729,2.517145818226963,PRY
Ridge sobre rezagos,regularizado,1998,1,-1.36607971240079,2.085702535423058,3.451782247823848,PRY
Random Forest,aprendizaje,1998,1,-1.36607971240079,3.9650149978963296,5.331094710297119,PRY
LSTM(16),red neuronal,1998,1,-1.36607971240079,4.896201920715509,6.262281633116299,PRY
Comb. RF/AR(1) suave,combinacion,1998,1,-1.36607971240079,4.440316137573996,5.806395849974786,PRY
Comb. RF/AR(1) dura,combinacion,1998,1,-1.36607971240079,4.440316137573996,5.806395849974786,PRY
Comb. RF/ingenuo suave,combinacion,1998,1,-1.36607971240079,4.440316137573996,5.806395849974786,PRY
Comb. LSTM/AR(1) suave,combinacion,1998,1,-1.36607971240079,4.887865941751851,6.253945654152641,PRY
Comb. 50/50 RF-AR(1),combinacion,1998,1,-1.36607971240079,2.3452081145967147,3.7112878269975047,PRY
Ingenuo,referencia,1999,1,-2.31414056819045,-1.36607971240079,0.9480608557896599,PRY
Deriva,referencia,1999,1,-2.31414056819045,-1.4921969618175932,0.8219436063728567,PRY
AR(1),Box-Jenkins,1999,1,-2.31414056819045,1.0969802438173348,3.411120812007785,PRY
"ARMA(2,2)",Box-Jenkins,1999,1,-2.31414056819045,1.316424621616052,3.630565189806502,PRY
"ARIMA(1,1,1)",Box-Jenkins,1999,1,-2.31414056819045,-1.9145211840215497,0.3996193841689002,PRY
Ridge sobre rezagos,regularizado,1999,1,-2.31414056819045,0.6172796379541117,2.9314202061445616,PRY
Random Forest,aprendizaje,1999,1,-2.31414056819045,2.1402326192896735,4.454373187480123,PRY
LSTM(16),red neuronal,1999,1,-2.31414056819045,4.638530258121932,6.9526708263123815,PRY
Comb. RF/AR(1) suave,combinacion,1999,1,-2.31414056819045,2.1048776604346218,4.419018228625072,PRY
Comb. RF/AR(1) dura,combinacion,1999,1,-2.31414056819045,2.1048776604346218,4.419018228625072,PRY
Comb. RF/ingenuo suave,combinacion,1999,1,-2.31414056819045,2.1048776604346218,4.419018228625072,PRY
Comb. LSTM/AR(1) suave,combinacion,1999,1,-2.31414056819045,4.6417649885140735,6.955905556704524,PRY
Comb. 50/50 RF-AR(1),combinacion,1999,1,-2.31414056819045,1.0969802438173348,3.411120812007785,PRY
Ingenuo,referencia,2000,1,-0.834054716746095,-2.31414056819045,-1.480085851444355,PRY
Deriva,referencia,2000,1,-0.834054716746095,-2.461887912511802,-1.627833195765707,PRY
AR(1),Box-Jenkins,2000,1,-0.834054716746095,0.05070108994856248,0.8847558066946575,PRY
"ARMA(2,2)",Box-Jenkins,2000,1,-0.834054716746095,2.0677842520594076,2.9018389688055026,PRY
"ARIMA(1,1,1)",Box-Jenkins,2000,1,-0.834054716746095,-1.7771656160131406,-0.9431108992670456,PRY
Ridge sobre rezagos,regularizado,2000,1,-0.834054716746095,1.1358550062769854,1.9699097230230804,PRY
Random Forest,aprendizaje,2000,1,-0.834054716746095,1.08740856270183,1.921463279447925,PRY
LSTM(16),red neuronal,2000,1,-0.834054716746095,4.365401186363066,5.199455903109161,PRY
Comb. RF/AR(1) suave,combinacion,2000,1,-0.834054716746095,1.5726720993811187,2.4067268161272137,PRY
Comb. RF/AR(1) dura,combinacion,2000,1,-0.834054716746095,1.5726720993811187,2.4067268161272137,PRY
Comb. RF/ingenuo suave,combinacion,2000,1,-0.834054716746095,1.5726720993811187,2.4067268161272137,PRY
Comb. LSTM/AR(1) suave,combinacion,2000,1,-0.834054716746095,4.363900817872749,5.197955534618844,PRY
Comb. 50/50 RF-AR(1),combinacion,2000,1,-0.834054716746095,0.05070108994856248,0.8847558066946575,PRY
Ingenuo,referencia,2001,1,-0.0214043949985694,-0.834054716746095,-0.8126503217475256,PRY
Deriva,referencia,2001,1,-0.0214043949985694,-0.9400627483555059,-0.9186583533569365,PRY
AR(1),Box-Jenkins,2001,1,-0.0214043949985694,0.9470760884624412,0.9684804834610106,PRY
"ARMA(2,2)",Box-Jenkins,2001,1,-0.0214043949985694,0.6637391512089912,0.6851435462075606,PRY
"ARIMA(1,1,1)",Box-Jenkins,2001,1,-0.0214043949985694,-1.4182980136411412,-1.3968936186425718,PRY
Ridge sobre rezagos,regularizado,2001,1,-0.0214043949985694,0.6031924265672215,0.6245968215657909,PRY
Random Forest,aprendizaje,2001,1,-0.0214043949985694,-0.087336781940583,-0.0659323869420136,PRY
LSTM(16),red neuronal,2001,1,-0.0214043949985694,2.0390388382142772,2.0604432332128466,PRY
Comb. RF/AR(1) suave,combinacion,2001,1,-0.0214043949985694,-0.21826368214347583,-0.19685928714490641,PRY
Comb. RF/AR(1) dura,combinacion,2001,1,-0.0214043949985694,-0.21826368214347583,-0.19685928714490641,PRY
Comb. RF/ingenuo suave,combinacion,2001,1,-0.0214043949985694,-0.21826368214347583,-0.19685928714490641,PRY
Comb. LSTM/AR(1) suave,combinacion,2001,1,-0.0214043949985694,1.864583417262883,1.8859878122614524,PRY
Comb. 50/50 RF-AR(1),combinacion,2001,1,-0.0214043949985694,0.9470760884624412,0.9684804834610106,PRY
Ingenuo,referencia,2002,1,4.32074548551591,-0.0214043949985694,-4.342149880514479,PRY
Deriva,referencia,2002,1,4.32074548551591,-0.10444596777405689,-4.425191453289966,PRY
AR(1),Box-Jenkins,2002,1,4.32074548551591,1.4284015363601223,-2.892343949155787,PRY
"ARMA(2,2)",Box-Jenkins,2002,1,4.32074548551591,2.3740101412412002,-1.9467353442747095,PRY
"ARIMA(1,1,1)",Box-Jenkins,2002,1,4.32074548551591,0.37649362874082126,-3.9442518567750886,PRY
Ridge sobre rezagos,regularizado,2002,1,4.32074548551591,1.9204194476123329,-2.400326037903577,PRY
Random Forest,aprendizaje,2002,1,4.32074548551591,-0.18273332440010837,-4.503478809916018,PRY
LSTM(16),red neuronal,2002,1,4.32074548551591,2.2879805363791825,-2.0327649491367272,PRY
Comb. RF/AR(1) suave,combinacion,2002,1,4.32074548551591,-0.048189883672026035,-4.368935369187936,PRY
Comb. RF/AR(1) dura,combinacion,2002,1,4.32074548551591,-0.048189883672026035,-4.368935369187936,PRY
Comb. RF/ingenuo suave,combinacion,2002,1,4.32074548551591,-0.048189883672026035,-4.368935369187936,PRY
Comb. LSTM/AR(1) suave,combinacion,2002,1,4.32074548551591,2.1780451846018822,-2.1427003009140275,PRY
Comb. 50/50 RF-AR(1),combinacion,2002,1,4.32074548551591,1.4284015363601223,-2.892343949155787,PRY
Ingenuo,referencia,2003,1,4.05741836363771,4.32074548551591,0.2633271218781994,PRY
Deriva,referencia,2003,1,4.05741836363771,4.345635411601153,0.2882170479634425,PRY
AR(1),Box-Jenkins,2003,1,4.05741836363771,4.520738599248601,0.4633202356108903,PRY
"ARMA(2,2)",Box-Jenkins,2003,1,4.05741836363771,4.878331774807551,0.8209134111698404,PRY
"ARIMA(1,1,1)",Box-Jenkins,2003,1,4.05741836363771,3.5998443863252003,-0.45757397731251004,PRY
Ridge sobre rezagos,regularizado,2003,1,4.05741836363771,5.556296678495608,1.4988783148578975,PRY
Random Forest,aprendizaje,2003,1,4.05741836363771,2.136970832602033,-1.9204475310356774,PRY
LSTM(16),red neuronal,2003,1,4.05741836363771,4.203753625447001,0.14633526180929035,PRY
Comb. RF/AR(1) suave,combinacion,2003,1,4.05741836363771,2.1292065532456403,-1.92821181039207,PRY
Comb. RF/AR(1) dura,combinacion,2003,1,4.05741836363771,2.1292065532456403,-1.92821181039207,PRY
Comb. RF/ingenuo suave,combinacion,2003,1,4.05741836363771,2.1292065532456403,-1.92821181039207,PRY
Comb. LSTM/AR(1) suave,combinacion,2003,1,4.05741836363771,1.2377522419378346,-2.8196661216998757,PRY
Comb. 50/50 RF-AR(1),combinacion,2003,1,4.05741836363771,4.520738599248601,0.4633202356108903,PRY
Ingenuo,referencia,2004,1,2.13349066459601,4.05741836363771,1.9239276990417005,PRY
Deriva,referencia,2004,1,2.13349066459601,4.075445979057157,1.9419553144611474,PRY
AR(1),Box-Jenkins,2004,1,2.13349066459601,4.333183214388937,2.199692549792927,PRY
"ARMA(2,2)",Box-Jenkins,2004,1,2.13349066459601,4.753446573133145,2.619955908537135,PRY
"ARIMA(1,1,1)",Box-Jenkins,2004,1,2.13349066459601,4.763244668925422,2.629754004329412,PRY
Ridge sobre rezagos,regularizado,2004,1,2.13349066459601,4.345953608748655,2.212462944152645,PRY
Random Forest,aprendizaje,2004,1,2.13349066459601,3.0099006579037497,0.8764099933077398,PRY
LSTM(16),red neuronal,2004,1,2.13349066459601,4.410308478577128,2.276817813981118,PRY
Comb. RF/AR(1) suave,combinacion,2004,1,2.13349066459601,2.6235784557210486,0.49008779112503875,PRY
Comb. RF/AR(1) dura,combinacion,2004,1,2.13349066459601,2.6235784557210486,0.49008779112503875,PRY
Comb. RF/ingenuo suave,combinacion,2004,1,2.13349066459601,2.6235784557210486,0.49008779112503875,PRY
Comb. LSTM/AR(1) suave,combinacion,2004,1,2.13349066459601,4.2528194698488235,2.1193288052528136,PRY
Comb. 50/50 RF-AR(1),combinacion,2004,1,2.13349066459601,4.333183214388937,2.199692549792927,PRY
Ingenuo,referencia,2005,1,4.80711719268376,2.13349066459601,-2.6736265280877505,PRY
Deriva,referencia,2005,1,4.80711719268376,2.106356528516361,-2.7007606641673996,PRY
AR(1),Box-Jenkins,2005,1,4.80711719268376,2.9862237197620787,-1.8208934729216817,PRY
"ARMA(2,2)",Box-Jenkins,2005,1,4.80711719268376,3.0587483282020864,-1.748368864481674,PRY
"ARIMA(1,1,1)",Box-Jenkins,2005,1,4.80711719268376,1.7858713352299123,-3.021245857453848,PRY
Ridge sobre rezagos,regularizado,2005,1,4.80711719268376,1.5384734880104447,-3.2686437046733157,PRY
Random Forest,aprendizaje,2005,1,4.80711719268376,2.3405232697931027,-2.4665939228906577,PRY
LSTM(16),red neuronal,2005,1,4.80711719268376,1.8496156035583575,-2.957501589125403,PRY
Comb. RF/AR(1) suave,combinacion,2005,1,4.80711719268376,2.0308950585591234,-2.776222134124637,PRY
Comb. RF/AR(1) dura,combinacion,2005,1,4.80711719268376,2.0308950585591234,-2.776222134124637,PRY
Comb. RF/ingenuo suave,combinacion,2005,1,4.80711719268376,2.0308950585591234,-2.776222134124637,PRY
Comb. LSTM/AR(1) suave,combinacion,2005,1,4.80711719268376,2.54843295442115,-2.2586842382626102,PRY
Comb. 50/50 RF-AR(1),combinacion,2005,1,4.80711719268376,2.9862237197620787,-1.8208934729216817,PRY
Ingenuo,referencia,2006,1,5.42162287218235,4.80711719268376,-0.6145056794985893,PRY
Deriva,referencia,2006,1,5.42162287218235,4.841363980789734,-0.5802588913926154,PRY
AR(1),Box-Jenkins,2006,1,5.42162287218235,4.8249590536737985,-0.5966638185085511,PRY
"ARMA(2,2)",Box-Jenkins,2006,1,5.42162287218235,5.9189573953283565,0.4973345231460069,PRY
"ARIMA(1,1,1)",Box-Jenkins,2006,1,5.42162287218235,4.936286780601321,-0.4853360915810283,PRY
Ridge sobre rezagos,regularizado,2006,1,5.42162287218235,4.642395833887068,-0.7792270382952813,PRY
Random Forest,aprendizaje,2006,1,5.42162287218235,4.67780429158984,-0.7438185805925093,PRY
LSTM(16),red neuronal,2006,1,5.42162287218235,4.360877236603611,-1.0607456355787388,PRY
Comb. RF/AR(1) suave,combinacion,2006,1,5.42162287218235,4.235669510698171,-1.1859533614841782,PRY
