modelo,familia,origen,paso,real,pronostico,error
LSTM(16) v12,red neuronal,2020-07-01 00:00:00,1,-10.389555164403808,-0.378172981193063,10.011382183210745
LSTM(32) v24,red neuronal,2020-07-01 00:00:00,1,-10.389555164403808,-4.37476740061472,6.014787763789087
CNN 1D v12,red neuronal,2020-07-01 00:00:00,1,-10.389555164403808,-2.6873987978039477,7.70215636659986
CNN 1D v24,red neuronal,2020-07-01 00:00:00,1,-10.389555164403808,-6.712403204760106,3.6771519596437017
Ingenuo,referencia,2020-08-01 00:00:00,1,-6.462847566547958,-10.389555164403808,-3.9267075978558497
Ingenuo estacional,referencia,2020-08-01 00:00:00,1,-6.462847566547958,2.0030685572016482,8.465916123749606
Deriva,referencia,2020-08-01 00:00:00,1,-6.462847566547958,-10.472816639193693,-4.0099690726457355
AR(1),Box-Jenkins,2020-08-01 00:00:00,1,-6.462847566547958,-8.541216323168099,-2.078368756620141
AR(12),Box-Jenkins,2020-08-01 00:00:00,1,-6.462847566547958,-10.886685611466866,-4.4238380449189085
MA(2),Box-Jenkins,2020-08-01 00:00:00,1,-6.462847566547958,-4.115671718580661,2.3471758479672973
"ARMA(2,2)",Box-Jenkins,2020-08-01 00:00:00,1,-6.462847566547958,-9.297288317107745,-2.8344407505597866
"ARIMA(1,1,1)",Box-Jenkins,2020-08-01 00:00:00,1,-6.462847566547958,-10.413322736309034,-3.9504751697610763
"ARIMA(2,1,2)",Box-Jenkins,2020-08-01 00:00:00,1,-6.462847566547958,-10.484697334864764,-4.021849768316806
"SARIMA(1,1,1)(1,1,1,12)",estacional,2020-08-01 00:00:00,1,-6.462847566547958,-10.566403170535512,-4.103555603987554
"SARIMA(2,1,1)(0,1,1,12)",estacional,2020-08-01 00:00:00,1,-6.462847566547958,-10.494924533360704,-4.032076966812746
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2020-08-01 00:00:00,1,-6.462847566547958,-10.310475686869207,-3.8476281203212492
Ridge sobre rezagos,regularizado,2020-08-01 00:00:00,1,-6.462847566547958,-10.790177521923782,-4.327329955375824
